Locality,Period,Date,Gite number,Gite number,Positivity,Gite type,Exposition,Vegetation,gps: 30 p,gps: utm,gps: altitude,Gite permeter,Distance from home,Gite nature ,Gite productivity,Water movement,Turbidity gite,Depth,Debris,Predator,Other spinless,Study arm,Treatment number,Deep number,L1-Anopheles spp.,L2-Anopheles spp.,L3-Anopheles spp.,L4-Anopheles spp.,L1-Culex spp.,L2-Culex spp.,L3-Culex spp.,L4-Culex spp.,L1-Aedes spp.,L2-Aedes spp.,L3-Aedes spp.,L4-Aedes spp.,Nymphe,Total.anopheles,Total.culex,Total.aedes,An. L1L2,An. L3L4,Cx.L1L2,Cx.L3L4,Ae.L1L2,Ae.L3L4,dAn. L1L2,dAn. L3L4,dCx.L1L2,dCx.L3L4,dAe.L1L2,dAe.L3L4,dTotal.anopheles,dTotal.culex,dTotal.aedes,dnymph
Kakologo,rain season,20/07/2019,kajuil025,25,water,river edge ,sunny,grassy,214151,1024139,315,1-10 m,? 500 m,permanent,negative,flowing,tubid,?1 m,organic matter,amphibian,mollusk,LLIN + Bti,trt08,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,20/07/2019,kajuil026,26,water,rise paddy,sunny,grassy,214141,1014235,309,1-10 m,? 500 m,permanent,negative,stagnant,transparente,"0,5-1 m",organic matter,amphibian,annelid,LLIN + Bti,trt08,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,20/07/2019,kajuil027,27,water,rise paddy,sunny,grassy,214074,1024099,316,1-10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,annelid,LLIN + Bti,trt08,10,16,5,3,0,0,0,0,0,0,0,0,0,0,24,0,0,24,21,3,0,0,0,0,2.1,0.3,0,0,0,0.03,2.4,0,0
Kakologo,rain season,20/07/2019,kajuil028,28,water,rise paddy,sunny,grassy,214096,1024177,309,1-10 m,? 500 m,permanent,positive,stagnant,tubid,"0,5-1 m",organic matter,amphibian,annelid,LLIN + Bti,trt08,10,0,0,0,0,4,7,1,3,0,0,0,0,5,0,15,0,15,0,0,11,4,0,0,0,0,1.1,0.4,0,0,0,1.5,0
Kakologo,rain season,20/07/2019,kajuil029,29,water,rise paddy,sunny,grassy,215550,1024745,323,1-10 m,100-500 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,amphibian,annelid,LLIN + Bti,trt08,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,20/07/2019,kajuil030,30,water,river edge ,sunny,grassy,215492,1024720,318,1-10 m,? 500 m,permanent,negative,flowing,transparente,?1 m,organic matter,amphibian,mollusk,LLIN + Bti,trt08,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,20/07/2019,kajuil031,31,water,canary,shady,no grassy,215500,1022809,347,< 1 m,< 100 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,absent,absent,LLIN + Bti,trt08,5,0,0,0,0,18,25,13,7,0,0,0,0,27,0,63,0,63,0,0,43,20,0,0,0,0,8.6,4,0,0,0,12.6,0
Kakologo,rain season,20/07/2019,kajuil032,32,water,canary,shady,no grassy,215404,1022665,342,< 1 m,< 100 m,permanent,positive,stagnant,transparente,"< 0,5 m",absent,absent,absent,LLIN + Bti,trt08,5,0,0,0,0,17,8,11,8,0,0,0,0,17,0,44,0,44,0,0,25,19,0,0,0,0,5,3.8,0,0,0,8.8,0
Kakologo,rain season,20/07/2019,kajuil033,33,water,canary,shady,no grassy,215404,1022469,341,< 1 m,< 100 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,absent,absent,LLIN + Bti,trt08,5,0,0,0,0,8,4,2,11,5,13,25,9,27,0,25,52,77,0,0,12,13,18,34,0,0,2.4,2.6,3.6,0,0,5,10.4
Kakologo,rain season,20/07/2019,kajuil034,34,water,canary,shady,no grassy,215371,1022729,344,< 1 m,< 100 m,permanent,positive,stagnant,tubid,"< 0,5 m",absent,absent,absent,LLIN + Bti,trt08,5,0,0,0,0,13,18,6,14,9,7,17,25,23,0,51,58,109,0,0,31,20,16,42,0,0,6.2,4,3.2,0,0,10.2,11.6
Kakologo,rain season,20/07/2019,kajuil035,35,water,canary,shady,no grassy,215480,1022592,335,< 1 m,< 100 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,absent,absent,LLIN + Bti,trt08,5,0,0,0,0,3,0,9,4,9,5,11,28,8,0,16,53,69,0,0,3,13,14,39,0,0,0.6,2.6,2.8,0,0,3.2,10.6
Nambatiourkaha,rain season,21/07/2019,najuil001,1,water,river edge ,shady,tree,222091,1029488,293,? 10 m,100-500 m,permanent,positive,flowing,transparente,"< 0,5 m",organic matter,fish,mollusk,LLIN + Bti,trt08,20,7,13,1,2,0,0,0,0,0,0,0,0,3,23,0,0,23,20,3,0,0,0,0,1,0.15,0,0,0,0.0075,1.15,0,0
Nambatiourkaha,rain season,21/07/2019,najuil002,2,water,river edge ,shady,tree,222147,1029469,322,? 10 m,? 500 m,permanent,negative,flowing,transparente,"< 0,5 m",organic matter,fish,mollusk,LLIN + Bti,trt08,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,21/07/2019,najuil003,3,water,village pump,sunny,grassy,222846,1030121,324,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,absent,annelid,LLIN + Bti,trt08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,21/07/2019,najuil004,4,water,village pump,sunny,no grassy,222819,1030066,321,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,absent,annelid,LLIN + Bti,trt08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,21/07/2019,najuil005,5,water,jar ,sunny,no grassy,222815,1030963,322,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,absent,others,LLIN + Bti,trt08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,21/07/2019,najuil006,6,water,reflew shower ,sunny,no grassy,222654,1029948,320,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,dipterea,LLIN + Bti,trt08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,22/07/2019,najuil007,7,water,village pump,sunny,grassy,215451,1022520,339,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,absent,annelid,LLIN + Bti,trt08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,22/07/2019,najuil008,8,water,jar ,sunny,no grassy,215460,1022365,336,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",absent,absent,absent,LLIN + Bti,trt08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,22/07/2019,najuil009,9,water,jar ,sunny,no grassy,215487,1022625,341,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,others,LLIN + Bti,trt08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,22/07/2019,najuil010,10,water,rise paddy,sunny,grassy,222159,1029419,315,? 10 m,100-500 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,mollusk,LLIN + Bti,trt08,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,22/07/2019,najuil011,11,water,rise paddy,sunny,grassy,222159,1029366,315,1-10 m,100-500 m,temporary,positive,stagnant,tubid,"< 0,5 m",organic matter,aquatic insect,mollusk,LLIN + Bti,trt08,10,3,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8,0,0,0,0,0,0.8,0,0,0,0,0,0.8,0,0
Nambatiourkaha,rain season,22/07/2019,najuil012,12,water,rise paddy,sunny,grassy,222132,1029503,346,? 10 m,100-500 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,amphibian,mollusk,LLIN + Bti,trt08,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,22/07/2019,najuil013,13,water,rise paddy,sunny,grassy,222328,1030030,304,? 10 m,100-500 m,permanent,positive,flowing,transparente,"< 0,5 m",organic matter,aquatic insect,mollusk,LLIN + Bti,trt08,20,4,2,0,1,8,11,2,0,0,0,0,0,0,7,21,0,28,6,1,19,2,0,0,0.3,0.05,0.95,0.1,0,0.0025,0.35,1.05,0
Nambatiourkaha,rain season,22/07/2019,najuil014,14,water,puddle,sunny,grassy,222344,1029987,315,< 1 m,100-500 m,temporary,negative,stagnant,transparente,"< 0,5 m",organic matter,amphibian,annelid,LLIN + Bti,trt08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,22/07/2019,najuil015,15,water,rise paddy,sunny,grassy,222326,1029960,314,? 10 m,100-500 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,amphibian,mollusk,LLIN + Bti,trt08,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,22/07/2019,najuil016,16,water,rise paddy,sunny,grassy,222287,1029936,332,1-10 m,100-500 m,permanent,positive,stagnant,opaque,"< 0,5 m",organic matter,aquatic insect,spider,LLIN + Bti,trt08,10,7,14,4,2,10,4,2,1,0,0,0,0,0,27,17,0,44,21,6,14,3,0,0,2.1,0.6,1.4,0.3,0,0.06,2.7,1.7,0
Nambatiourkaha,rain season,22/07/2019,najuil017,17,water,puddle,sunny,grassy,222234,1029868,310,< 1 m,100-500 m,temporary,negative,stagnant,tubid,"< 0,5 m",organic matter,amphibian,heteropterea,LLIN + Bti,trt08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,22/07/2019,najuil018,18,water,pool,sunny,grassy,222179,1029804,325,? 10 m,100-500 m,permanent,positive,stagnant,transparente,"0,5-1 m",organic matter,amphibian,beetles,LLIN + Bti,trt08,20,9,6,2,0,0,0,0,0,0,0,0,0,0,17,0,0,17,15,2,0,0,0,0,0.75,0.1,0,0,0,0.005,0.85,0,0
Nambatiourkaha,rain season,22/07/2019,najuil019,19,water,rise paddy,sunny,grassy,222178,1029778,319,? 10 m,100-500 m,permanent,positive,stagnant,muddy,"< 0,5 m",organic matter,amphibian,absent,LLIN + Bti,trt08,20,10,6,1,0,6,5,4,0,0,0,0,0,0,17,15,0,32,16,1,11,4,0,0,0.8,0.05,0.55,0.2,0,0.0025,0.85,0.75,0
Nambatiourkaha,rain season,22/07/2019,najuil020,20,water,rise paddy,sunny,grassy,222148,1029705,315,1-10 m,100-500 m,temporary,negative,stagnant,muddy,"< 0,5 m",organic matter,aquatic insect,mollusk,LLIN + Bti,trt08,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,22/07/2019,najuil021,21,water,rise paddy,sunny,grassy,222157,1029715,345,1-10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,mollusk,LLIN + Bti,trt08,10,5,3,1,4,2,0,0,0,0,0,0,0,0,13,2,0,15,8,5,2,0,0,0,0.8,0.5,0.2,0,0,0.05,1.3,0.2,0
Nambatiourkaha,rain season,22/07/2019,najuil022,22,water,rise paddy,sunny,grassy,222862,1030189,339,? 10 m,? 500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,mollusk,LLIN + Bti,trt08,20,6,4,1,0,0,0,0,0,0,0,0,0,0,11,0,0,11,10,1,0,0,0,0,0.5,0.05,0,0,0,0.0025,0.55,0,0
Nambatiourkaha,rain season,22/07/2019,najuil023,23,water,rise paddy,sunny,grassy,222461,1030659,310,? 10 m,100-500 m,permanent,negative,flowing,transparente,"< 0,5 m",organic matter,aquatic insect,annelid,LLIN + Bti,trt08,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,22/07/2019,najuil024,24,water,rise paddy,sunny,grassy,223321,1030672,311,1-10 m,100-500 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,aquatic insect,annelid,LLIN + Bti,trt08,10,6,3,1,2,0,0,0,0,0,0,0,0,0,12,0,0,12,9,3,0,0,0,0,0.9,0.3,0,0,0,0.03,1.2,0,0
Nambatiourkaha,rain season,22/07/2019,najuil025,25,water,rise paddy,sunny,grassy,223285,1030669,334,? 10 m,? 500 m,permanent,positive,stagnant,opaque,"< 0,5 m",organic matter,aquatic insect,annelid,LLIN + Bti,trt08,20,2,3,1,0,13,6,0,0,0,0,0,0,0,6,19,0,25,5,1,19,0,0,0,0.25,0.05,0.95,0,0,0.0025,0.3,0.95,0
Nambatiourkaha,rain season,22/07/2019,najuil026,26,water,rise paddy,sunny,grassy,223119,1030617,313,1-10 m,? 500 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,aquatic insect,mollusk,LLIN + Bti,trt08,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,22/07/2019,najuil027,27,water,rise paddy,sunny,grassy,223050,1030594,309,1-10 m,? 500 m,permanent,positive,stagnant,opaque,"< 0,5 m",organic matter,aquatic insect,absent,LLIN + Bti,trt08,10,4,2,3,1,5,2,0,0,0,0,0,0,0,10,7,0,17,6,4,7,0,0,0,0.6,0.4,0.7,0,0,0.04,1,0.7,0
Nambatiourkaha,rain season,22/07/2019,najuil028,28,water,rise paddy,sunny,grassy,222996,1030601,305,? 10 m,? 500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,absent,LLIN + Bti,trt08,20,6,3,1,0,0,0,0,0,0,0,0,0,0,10,0,0,10,9,1,0,0,0,0,0.45,0.05,0,0,0,0.0025,0.5,0,0
Nambatiourkaha,rain season,22/07/2019,najuil029,29,water,rise paddy,sunny,grassy,222974,1030540,308,? 10 m,100-500 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,mollusk,LLIN + Bti,trt08,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,22/07/2019,najuil030,30,water,rise paddy,sunny,grassy,222890,1030479,307,1-10 m,? 500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,mollusk,LLIN + Bti,trt08,10,8,10,1,2,0,0,0,0,0,0,0,0,0,21,0,0,21,18,3,0,0,0,0,1.8,0.3,0,0,0,0.03,2.1,0,0
Nambatiourkaha,rain season,22/07/2019,najuil031,31,water,canary,shady,no grassy,222654,1029948,320,< 1 m,< 100 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,absent,absent,LLIN + Bti,trt08,5,0,0,0,0,23,10,14,8,15,11,13,7,25,0,55,46,101,0,0,33,22,26,20,0,0,6.6,4.4,5.2,0,0,11,9.2
Nambatiourkaha,rain season,22/07/2019,najuil032,32,water,canary,shady,no grassy,215460,1022365,336,< 1 m,< 100 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,absent,absent,LLIN + Bti,trt08,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,rain season,21/07/2019,kojuil001,1,water,reflew shower ,sunny,grassy,222563,1027738,339,< 1 m,< 100 m,permanent,positive,stagnant,opaque,"< 0,5 m",organic matter,amphibian,dipterea,LLIN,trt08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,rain season,21/07/2019,kojuil002,2,water,reflew shower ,sunny,grassy,222814,1027761,330,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,others,LLIN,trt08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,rain season,21/07/2019,kojuil003,3,water,reflew shower ,sunny,grassy,222900,1027375,362,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,others,LLIN,trt08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,rain season,21/07/2019,kojuil004,4,water,reflew shower ,sunny,grassy,222750,1027563,329,< 1 m,< 100 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,absent,others,LLIN,trt08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,rain season,21/07/2019,kojuil005,5,water,village pump,sunny,grassy,222772,1027625,332,< 1 m,< 100 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,absent,annelid,LLIN,trt08,5,74,26,40,25,0,0,0,0,0,0,0,0,17,165,0,0,165,100,65,0,0,0,0,20,13,0,0,0,2.6,33,0,0
Kolekaha,rain season,21/07/2019,kojuil006,6,water,reflew shower ,sunny,grassy,222808,1027654,331,< 1 m,< 100 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,amphibian,dipterea,LLIN,trt08,5,15,9,13,17,0,0,0,0,0,0,0,0,13,54,0,0,54,24,30,0,0,0,0,4.8,6,0,0,0,1.2,10.8,0,0
Kolekaha,rain season,21/07/2019,kojuil007,7,water,reflew shower ,sunny,grassy,222765,1027706,340,< 1 m,< 100 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,absent,others,LLIN,trt08,5,13,25,31,18,41,23,17,49,0,0,0,0,21,87,130,0,217,38,49,64,66,0,0,7.6,9.8,12.8,13.2,0,1.96,17.4,26,0
Kolekaha,rain season,21/07/2019,kojuil008,8,water,river edge ,sunny,grassy,223386,1027799,311,? 10 m,? 500 m,permanent,positive,flowing,transparente,?1 m,organic matter,fish,mollusk,LLIN,trt08,20,6,17,13,19,0,0,0,0,0,0,0,0,14,55,0,0,55,23,32,0,0,0,0,1.15,1.6,0,0,0,0.08,2.75,0,0
Kolekaha,rain season,21/07/2019,kojuil009,9,water,river edge ,sunny,grassy,223446,1027840,318,? 10 m,? 500 m,permanent,positive,flowing,transparente,"0,5-1 m",organic matter,fish,spider,LLIN,trt08,20,9,17,8,14,0,0,0,0,0,0,0,0,23,48,0,0,48,26,22,0,0,0,0,1.3,1.1,0,0,0,0.055,2.4,0,0
Kolekaha,rain season,21/07/2019,kojuil010,10,water,rise paddy,sunny,grassy,223472,1027875,326,? 10 m,? 500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,mollusk,LLIN,trt08,20,8,10,13,16,0,0,0,0,0,0,0,0,0,47,0,0,47,18,29,0,0,0,0,0.9,1.45,0,0,0,0.0725,2.35,0,0
Kolekaha,rain season,21/07/2019,kojuil011,11,water,river edge ,sunny,grassy,223491,1027893,324,? 10 m,? 500 m,permanent,positive,flowing,transparente,"< 0,5 m",organic matter,fish,mollusk,LLIN,trt08,20,43,55,69,76,0,0,0,0,0,0,0,0,25,243,0,0,243,98,145,0,0,0,0,4.9,7.25,0,0,0,0.3625,12.15,0,0
Kolekaha,rain season,21/07/2019,kojuil012,12,water,river edge ,sunny,grassy,223507,1027910,320,? 10 m,? 500 m,permanent,positive,flowing,transparente,"0,5-1 m",organic matter,fish,mollusk,LLIN,trt08,20,7,16,9,27,0,0,0,0,0,0,0,0,6,59,0,0,59,23,36,0,0,0,0,1.15,1.8,0,0,0,0.09,2.95,0,0
Kolekaha,rain season,21/07/2019,kojuil013,13,water,rise paddy,sunny,grassy,223499,1027907,351,? 10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,annelid,LLIN,trt08,20,9,13,17,33,0,0,0,0,0,0,0,0,17,72,0,0,72,22,50,0,0,0,0,1.1,2.5,0,0,0,0.125,3.6,0,0
Kolekaha,rain season,21/07/2019,kojuil014,14,water,rise paddy,sunny,grassy,223322,1027673,323,? 10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,absent,LLIN,trt08,20,7,15,9,14,19,25,6,5,0,0,0,0,13,45,55,0,100,22,23,44,11,0,0,1.1,1.15,2.2,0.55,0,0.0575,2.25,2.75,0
Kolekaha,rain season,21/07/2019,kojuil015,15,water,rise paddy,sunny,grassy,223499,1027893,351,? 10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,mollusk,LLIN,trt08,20,36,18,29,34,3,17,5,9,0,0,0,0,19,117,34,0,151,54,63,20,14,0,0,2.7,3.15,1,0.7,0,0.1575,5.85,1.7,0
Kolekaha,rain season,21/07/2019,kojuil016,16,water,rise paddy,sunny,grassy,223260,1027665,320,? 10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,absent,LLIN,trt08,20,7,13,17,24,26,15,10,21,0,0,0,0,18,61,72,0,133,20,41,41,31,0,0,1,2.05,2.05,1.55,0,0.1025,3.05,3.6,0
Kolekaha,rain season,21/07/2019,kojuil017,17,water,rise paddy,sunny,grassy,223256,1027647,330,1-10 m,100-500 m,permanent,positive,flowing,transparente,"< 0,5 m",organic matter,aquatic insect,beetles,LLIN,trt08,10,2,9,13,7,3,7,9,11,0,0,0,0,18,31,30,0,61,11,20,10,20,0,0,1.1,2,1,2,0,0.2,3.1,3,0
Kolekaha,rain season,21/07/2019,kojuil018,18,water,rise paddy,sunny,grassy,223205,1027653,318,1-10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,heteropterea,LLIN,trt08,10,6,17,11,15,0,0,0,0,0,0,0,0,9,49,0,0,49,23,26,0,0,0,0,2.3,2.6,0,0,0,0.26,4.9,0,0
Kolekaha,rain season,21/07/2019,kojuil019,19,water,rise paddy,sunny,grassy,223167,1027637,327,1-10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,absent,LLIN,trt08,10,3,13,8,15,0,0,0,0,0,0,0,0,10,39,0,0,39,16,23,0,0,0,0,1.6,2.3,0,0,0,0.23,3.9,0,0
Kolekaha,rain season,21/07/2019,kojuil020,20,water,rise paddy,sunny,grassy,223099,1027604,317,1-10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,absent,LLIN,trt08,10,12,22,17,15,12,36,5,18,0,0,0,0,18,66,71,0,137,34,32,48,23,0,0,3.4,3.2,4.8,2.3,0,0.32,6.6,7.1,0
Kolekaha,rain season,21/07/2019,kojuil021,21,water,river edge ,sunny,grassy,223053,1027576,308,? 10 m,100-500 m,permanent,positive,flowing,transparente,?1 m,organic matter,fish,mollusk,LLIN,trt08,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,rain season,21/07/2019,kojuil022,22,water,rise paddy,sunny,grassy,223014,1027565,322,1-10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,mollusk,LLIN,trt08,10,6,10,11,16,9,17,8,18,0,0,0,0,17,43,52,0,95,16,27,26,26,0,0,1.6,2.7,2.6,2.6,0,0.27,4.3,5.2,0
Kolekaha,rain season,21/07/2019,kojuil023,23,water,rise paddy,sunny,grassy,222954,1027542,357,1-10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,mollusk,LLIN,trt08,10,18,32,58,17,4,12,6,13,0,0,0,0,11,125,35,0,160,50,75,16,19,0,0,5,7.5,1.6,1.9,0,0.75,12.5,3.5,0
Kolekaha,rain season,21/07/2019,kojuil024,24,water,rise paddy,sunny,grassy,222958,1027502,321,1-10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,annelid,LLIN,trt08,10,9,21,15,27,0,0,0,0,0,0,0,0,13,72,0,0,72,30,42,0,0,0,0,3,4.2,0,0,0,0.42,7.2,0,0
Kolekaha,rain season,21/07/2019,kojuil025,25,water,rise paddy,sunny,grassy,222913,1027366,319,1-10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,mollusk,LLIN,trt08,10,9,12,3,7,12,15,9,15,0,0,0,0,9,31,51,0,82,21,10,27,24,0,0,2.1,1,2.7,2.4,0,0.1,3.1,5.1,0
Kolekaha,rain season,21/07/2019,kojuil026,26,water,rise paddy,sunny,grassy,222966,1027362,319,1-10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,absent,LLIN,trt08,10,7,12,5,18,0,0,0,0,0,0,0,0,14,42,0,0,42,19,23,0,0,0,0,1.9,2.3,0,0,0,0.23,4.2,0,0
Kolekaha,rain season,21/07/2019,kojuil027,27,water,river edge ,sunny,grassy,222928,1027471,322,1-10 m,100-500 m,permanent,positive,flowing,transparente,"< 0,5 m",organic matter,amphibian,spider,LLIN,trt08,10,5,16,12,14,0,0,0,0,0,0,0,0,11,47,0,0,47,21,26,0,0,0,0,2.1,2.6,0,0,0,0.26,4.7,0,0
Kolekaha,rain season,21/07/2019,kojuil028,28,water,river edge ,sunny,grassy,222974,1027349,316,? 10 m,100-500 m,permanent,positive,flowing,tubid,"< 0,5 m",organic matter,fish,absent,LLIN,trt08,20,8,11,5,19,0,0,0,0,0,0,0,0,12,43,0,0,43,19,24,0,0,0,0,0.95,1.2,0,0,0,0.06,2.15,0,0
Kolekaha,rain season,21/07/2019,kojuil029,29,water,river edge ,sunny,grassy,222970,1027325,326,? 10 m,100-500 m,permanent,positive,flowing,tubid,"< 0,5 m",organic matter,fish,mollusk,LLIN,trt08,20,5,13,11,25,0,0,0,0,0,0,0,0,3,54,0,0,54,18,36,0,0,0,0,0.9,1.8,0,0,0,0.09,2.7,0,0
Kolekaha,rain season,21/07/2019,kojuil030,30,water,rise paddy,sunny,grassy,222917,1027345,321,1-10 m,100-500 m,temporary,positive,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,annelid,LLIN,trt08,10,11,5,13,18,16,39,0,0,0,0,0,0,10,47,55,0,102,16,31,55,0,0,0,1.6,3.1,5.5,0,0,0.31,4.7,5.5,0
